:START_ID,:END_ID,:TYPE,source_file,evidence
大熊猫,邛崃山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,凉山,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,大相岭山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,小相岭山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,长江流域,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,黄河流域,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,珠江流域,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,周口店,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,四川,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县，栖息地面积258万公顷。
大熊猫,陕西,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县，栖息地面积258万公顷。
大熊猫,甘肃,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县，栖息地面积258万公顷。
大熊猫,49个县,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县，栖息地面积258万公顷。
始熊猫,云南禄丰,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
始熊猫,云南元谋,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
始熊猫,800万年前,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,阿尔芒·戴维神父,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,四川雅安宝兴县邓池沟,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,四川雅安宝兴县穆坪,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,1869年3月,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,1869年4月1日,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,通过当地猎人的帮助，4月1日，他采集到白熊标本……
大熊猫,阿尔封斯·米勒·爱德华兹,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，“黑白熊”是一个新物种，定名为“猫熊”……
大熊猫,法国,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，“黑白熊”是一个新物种，定名为“猫熊”……
大熊猫,巴黎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，“黑白熊”是一个新物种，定名为“猫熊”……
大熊猫,李时珍,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，“黑白熊”是一个新物种，定名为“猫熊”……
初生熊猫幼仔,体重,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,刚出生：初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
初生熊猫幼仔,粉色的皮肤,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,刚出生：粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
初生熊猫幼仔,白毛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,刚出生：粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
初生熊猫幼仔,眼睛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,刚出生：粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
初生熊猫幼仔,耳朵,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,刚出生：粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
初生熊猫幼仔,免疫系统,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,刚出生：粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
大熊猫幼仔（一到两周龄）,肩带,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔（一到两周龄）,四肢,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔（一到两周龄）,耳朵,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔（一月龄）,黑白相间的毛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：长出黑白相间的毛，变得更像妈妈了。
大熊猫幼仔（六到八周龄）,睁眼,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,六到八周：可以睁眼。
大熊猫幼仔（三月龄）,爬动,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,三个月：可以慢慢的爬动了。
大熊猫幼仔（半岁）,行走,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫幼仔（半岁）,学吃竹子,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫（一岁）,恒牙,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一岁：开始长出恒牙。
亚成年大熊猫,奶,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……这一阶段大熊猫的食物从营养丰富的奶为主逐渐过渡到以高纤维、低营养的竹类为主。
亚成年大熊猫,竹类,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……这一阶段大熊猫的食物从营养丰富的奶为主逐渐过渡到以高纤维、低营养的竹类为主。
大熊猫（1~3岁）,采食,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：……大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫（1~3岁）,玩耍,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：……大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫（1~3岁）,探索,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：……大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫（1~3岁）,爬树,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：……大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
成年大熊猫,体长,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤。
成年大熊猫,体重,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤。
大熊猫,金丝猴,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。这些珍贵动物基本上都与熊猫生活在同一环境中。
大熊猫,扭角羚,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。这些珍贵动物基本上都与熊猫生活在同一环境中。
大熊猫,小熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。这些珍贵动物基本上都与熊猫生活在同一环境中。
大熊猫,毛冠鹿,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。这些珍贵动物基本上都与熊猫生活在同一环境中。
大熊猫,高山深谷,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们都是一百万到几百万年以前的古老动物。……有效地借助于我国西南高山深谷的有利地形而幸存至今。
大熊猫,同一区域,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们通过长期共存，协调地共同生活于同一区域……组成一个较为稳定的动物群。
大熊猫,郁郁葱葱的树冠,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,金丝猴……在熊猫家园里所占有的空间主要是在郁郁葱葱的树冠以及树的幼芽嫩叶……
大熊猫,森林,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,羚牛……是森林、灌丛和草甸之间的游民。
大熊猫,灌丛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,羚牛……是森林、灌丛和草甸之间的游民。
大熊猫,草甸,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,羚牛……是森林、灌丛和草甸之间的游民。
大熊猫,密林,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子……
大熊猫,竹丛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子……
大熊猫,金丝猴,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,金丝猴……在一群猴中，常有几个雄性的放哨猴，如发现异常的情况，会发出警报声，猴群听到立即鸦雀无声，同时也给视觉差的熊猫，提供了警戒的情报。
大熊猫,高山,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫常年生活在高山上茂密的薄雾弥漫的竹林里面、看不见彼此而造成的。
大熊猫,薄雾弥漫的竹林,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫常年生活在高山上茂密的薄雾弥漫的竹林里面、看不见彼此而造成的。
大熊猫,竹林,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫常年生活在高山上茂密的薄雾弥漫的竹林里面、看不见彼此而造成的。
大熊猫,竹林,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,用气味来标记领土是大熊猫在竹林里保持和平的秘诀。
大熊猫,肛周腺体,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫将肛周腺体的分泌物涂在柱子、树桩、墙上、地上以及它们经常经过的地方。
大熊猫,分泌物,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫将肛周腺体的分泌物涂在柱子、树桩、墙上、地上以及它们经常经过的地方。
大熊猫,尿液,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫有好几种做标记的方式。它们经常用尿液，或尿液和肛周腺分泌物的混合来做标记。
大熊猫,消化道,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,大熊猫的消化道保留了祖先的特性，与肉食类动物相似，如相对较短的消化道、锋利的犬齿、单室胃，没有盲肠以及相对锋利的爪和较发达的肉垫。
