:START_ID,:END_ID,:TYPE,source_file,evidence
身体轻微抖动,肌肉放松,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫在休息或进食后可能出现身体轻微抖动，这通常是肌肉放松或体温调节的正常表现，并非疾病或虐待所致。
身体轻微抖动,体温调节,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫在休息或进食后可能出现身体轻微抖动，这通常是肌肉放松或体温调节的正常表现，并非疾病或虐待所致。
大熊猫和盛,不明动物攻击,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫‘和盛’于2016年9月在野化放归期间死亡，经专家诊断，是因遭受不明动物攻击造成全身性细菌感染导致败血症致死
大熊猫雪雪,细菌感染引发的疾病,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫‘雪雪’于2014年10月放归，40天后死亡，疑似死于细菌感染引发的疾病。
大熊猫祥祥,野生雄性,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫‘祥祥’因与野生雄性争斗受伤致死
大熊猫国际合作,10-15年,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,中国确实有“大熊猫外交”，通过合作研究协议将大熊猫租借给国外动物园，通常期限为10-15年，且需支付费用并遵守保护条款。
大熊猫租借费用,用于大熊猫保护和研究,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,租借费用用于大熊猫保护和研究，而非商业盈利。
旅外大熊猫繁育的幼崽,中国,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,幼崽出生后所有权仍属中国。
大熊猫粪便,造纸工业中很少使用,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫粪便中确实含有未完全消化的竹纤维，但实际造纸工业中很少使用，因为纤维较短且杂质多。
大熊猫粪便,纤维较短且杂质多,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫粪便中确实含有未完全消化的竹纤维，但实际造纸工业中很少使用，因为纤维较短且杂质多。
熊猫粪便纸巾,添加少量熊猫粪便提取物,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,市场上确实出现过“熊猫粪便纸巾”产品，但经核实，这些产品通常只是添加了少量熊猫粪便提取物（如纤维），且产量极小，更多是营销手段。
大熊猫粪便,科研（分析肠道菌群）或制作堆肥,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫粪便主要用于科研（分析肠道菌群）或制作堆肥，没有大规模商业销售渠道。
大熊猫粪便,没有大规模商业销售渠道,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫粪便主要用于科研（分析肠道菌群）或制作堆肥，没有大规模商业销售渠道。
大熊猫,10-12小时,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫每天睡眠约10-12小时，其余时间主要进食和活动。
大熊猫,10-16小时,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,由于竹子能量低，它们需要长时间进食（每天10-16小时），但并非一直睡觉。
大熊猫基地,政府拨款和科研合作,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫基地的主要收入来自政府拨款和科研合作，门票收入占比很小。
大熊猫基地,门票收入占比很小,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫基地的主要收入来自政府拨款和科研合作，门票收入占比很小。
大熊猫租借费用,用于保护基金,RELATED_TO,D:\panda\docs\谣言与辟谣\大熊猫谣言与辟谣：全面知识库.md,大熊猫的租借费用（国际合作）用于保护基金，而非个人或机构盈利。
