:START_ID,:END_ID,:TYPE,source_file,evidence
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
阿尔芒·戴维神父,1869年4月1日,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,通过当地猎人的帮助，4月1日，他采集到白熊标本……
大熊猫,阿尔封斯·米勒·爱德华兹,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，‘黑白熊’是一个新物种，定名为‘猫熊’……
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，‘黑白熊’是一个新物种，定名为‘猫熊’……
大熊猫,1869年,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,鉴定报告发表在1869年《巴黎自然历史博物馆之新文档》第五卷
大熊猫,李时珍,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,李时珍的《本草纲目》称貘
大熊猫,《书经》,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,《毛诗》,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,《峨眉山志》,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,《兽经》,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
大熊猫,《本草纲目》,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘，等等。
