:START_ID,:END_ID,:TYPE,source_file,evidence
金猫,成年的健康大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,因为年轻体壮的大熊猫仍不失食肉祖先的凶猛，遇强不弱，令敌害生畏，对成年的健康大熊猫并不构成威胁。
黄喉貂,成年的健康大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,因为年轻体壮的大熊猫仍不失食肉祖先的凶猛，遇强不弱，令敌害生畏，对成年的健康大熊猫并不构成威胁。
大熊猫,金丝猴,IS_COMPANION_ANIMAL_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,大熊猫的伴生动物有金丝猴，小熊猫，林麝、羚牛、血雉，红腹锦鸡等。
大熊猫,小熊猫,IS_COMPANION_ANIMAL_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,大熊猫的伴生动物有金丝猴，小熊猫，林麝、羚牛、血雉，红腹锦鸡等。
大熊猫,林麝,IS_COMPANION_ANIMAL_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,大熊猫的伴生动物有金丝猴，小熊猫，林麝、羚牛、血雉，红腹锦鸡等。
大熊猫,羚牛,IS_COMPANION_ANIMAL_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,大熊猫的伴生动物有金丝猴，小熊猫，林麝、羚牛、血雉，红腹锦鸡等。
大熊猫,血雉,IS_COMPANION_ANIMAL_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,大熊猫的伴生动物有金丝猴，小熊猫，林麝、羚牛、血雉，红腹锦鸡等。
大熊猫,红腹锦鸡,IS_COMPANION_ANIMAL_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,大熊猫的伴生动物有金丝猴，小熊猫，林麝、羚牛、血雉，红腹锦鸡等。
伴生动物,一百万到几百万年,HAS_EVOLUTIONARY_AGE_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,从自然历史源源上来看，她们都是一百万到几百万年以前的古老动物。
伴生动物,空间,EXHIBITS_NICHE_PARTITIONING_IN,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,她们通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
伴生动物,营养,EXHIBITS_NICHE_PARTITIONING_IN,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,她们通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
伴生动物,昼夜活动,EXHIBITS_NICHE_PARTITIONING_IN,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,她们通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
伴生动物,季节,EXHIBITS_NICHE_PARTITIONING_IN,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,她们通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
大熊猫,金猫,IS_PREDATOR_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,尽管大熊猫与世无争，但在它的栖息领域里，还是有一些与它们为敌的动物，如金猫、豹、豺、狼、黄喉貂等。
大熊猫,黄喉貂,IS_PREDATOR_OF,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,尽管大熊猫与世无争，但在它的栖息领域里，还是有一些与它们为敌的动物，如金猫、豹、豺、狼、黄喉貂等。
敌害动物,幼仔,PREYS_ON,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,但这些动物通常只袭击大熊猫中的幼仔和病弱年老者
敌害动物,病弱年老者,PREYS_ON,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,但这些动物通常只袭击大熊猫中的幼仔和病弱年老者
敌害动物,成年的健康大熊猫,IS_NOT_THREATENED_BY,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,因为年轻体壮的大熊猫仍不失食肉祖先的凶猛，遇强不弱，令敌害生畏，对成年的健康大熊猫并不构成威胁。
大熊猫,被激怒的圈养大熊猫,CAN_INJURE_HUMANS,D:\panda\docs\熊猫知识\【熊猫知识】伴生动物 - 成都大熊猫繁育研究基地.md,动物园里貌似温顺憨态的大熊猫一旦被激怒，也有伤人事件发生。
大熊猫,10毫米,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,大熊猫皮肤厚，最厚处可达10毫米。
大熊猫,5mm,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,皮肤的平均厚度约为5mm
大熊猫,体背部厚于腹侧，体外侧厚于体内侧,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,身体不同部分的皮肤厚度也不一样，体背部厚于腹侧，体外侧厚于体内侧
大熊猫,色白而富有弹性和韧性,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,皮肤色白而富有弹性和韧性
大熊猫,帮助度过严冬,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,它们厚而粗糙的皮毛能帮助它们度过严冬。
大熊猫,快速爬上高大的乔木,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,相对锋利的爪和发达有力的前后肢，有利于大熊猫能快速爬上高大的乔木。
大熊猫,隐蔽在密林的树上和积雪的地面而不易被天敌发现,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,黑白相间的外表，有利于隐蔽在密林的树上和积雪的地面而不易被天敌发现。
大熊猫,1200～1800mm,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,头躯长1200～1800mm，尾长100～120mm。
大熊猫,80～120kg,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,体重80～120kg，最重可达180kg，人工饲养的熊猫略重，一般雄性个体稍大于雌性。
大熊猫,180kg,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,体重80～120kg，最重可达180kg，人工饲养的熊猫略重，一般雄性个体稍大于雌性。
大熊猫,雄性个体稍大于雌性,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,体重80～120kg，最重可达180kg，人工饲养的熊猫略重，一般雄性个体稍大于雌性。
大熊猫毛色,黑中透褐，白中带黄,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,头部和身体毛色黑白相间分明，但黑非纯黑，白也不是纯白，而是黑中透褐，白中带黄。
大熊猫地理种群,秦岭个体偏大、体毛粗糙、腹毛略呈棕色；岷山（青川、平武）个体较小、体毛较细、腹毛棕色不明显,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,秦岭地区的个体偏大，体毛粗糙，腹毛略呈棕色色泽。岷山（尤以青川平武）则个体较小，体毛也较前者为细，腹毛棕色不明显，但凉山的个体并不偏小。
大熊猫黑白外观,隐蔽在密林的树上和积雪的地面而不易被天敌发现,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,黑白相间的外表，有利于隐蔽在密林的树上和积雪的地面而不易被天敌发现。
大熊猫爪与前后肢,能快速爬上高大的乔木,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,相对锋利的爪和发达有力的前后肢，有利于大熊猫能快速爬上高大的乔木。
大熊猫,10毫米,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,大熊猫皮肤厚，最厚处可达10毫米。
大熊猫皮肤,体背部厚于腹侧，体外侧厚于体内侧，平均厚度约5mm,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,身体不同部分的皮肤厚度也不一样，体背部厚于腹侧，体外侧厚于体内侧，皮肤的平均厚度约为5mm。
大熊猫,厚而粗糙的皮毛能帮助度过严冬，且仍可雪地觅食,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】外形特征 - 成都大熊猫繁育研究基地.md,它们厚而粗糙的皮毛能帮助它们度过严冬。它们不需要冬眠，即使是寒冷的冬天，它们仍然在雪地里觅食。
大熊猫,北京周口店,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,两广,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,东南亚,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,秦岭山系,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,岷山山系,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,邛崃山系,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,凉山,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,大相岭山系,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,小相岭山系,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,四川,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,陕西,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,甘肃,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,49个县,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,1864只,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,据第四次全国大熊猫野外种群调查结果，野生大熊猫仅有1864只，其中大约75%分布于四川境内。
大熊猫,75%,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,据第四次全国大熊猫野外种群调查结果，野生大熊猫仅有1864只，其中大约75%分布于四川境内。
大熊猫,258万公顷,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地面积258万公顷。
中国,67个,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,截止2014年，全国已建立大熊猫自然保护区67个，比三调时增加27个。
大熊猫,46.2%,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,但仍有46.2%的栖息地、33.2%的种群仍然在自然保护区体系外。
大熊猫,33.2%,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,但仍有46.2%的栖息地、33.2%的种群仍然在自然保护区体系外。
大熊猫,633只,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,截止2020年，全世界圈养单位共圈养熊猫633只，成都大熊猫繁育研究基地圈养熊猫215只。
大熊猫,215只,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,截止2020年，全世界圈养单位共圈养熊猫633只，成都大熊猫繁育研究基地圈养熊猫215只。
大熊猫,卧龙中国保护大熊猫研究中心,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,陕西省珍惜野生动物抢救饲养研究中心,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,北京动物园,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,日本和歌山白浜野生动物园,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,此外，在日本和歌山白浜野生动物园、美国亚特兰大动物园等40余家圈养保护机构中也生活有大熊猫。
大熊猫,美国亚特兰大动物园,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,此外，在日本和歌山白浜野生动物园、美国亚特兰大动物园等40余家圈养保护机构中也生活有大熊猫。
大熊猫,长江流域、黄河流域、珠江流域、北京周口店、两广、东南亚,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,大熊猫曾广泛分布于中国长江、黄河和珠江三大流域，包括从北京附近周口店至两广以及附近的东南亚地区。
大熊猫,秦岭山系、岷山山系、邛崃山系、凉山山系、大相岭山系、小相岭山系,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
野生大熊猫,1864只,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,据第四次全国大熊猫野外种群调查结果，野生大熊猫仅有1864只
野生大熊猫,75%,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,其中大约75%分布于四川境内。
大熊猫,3省49县,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,258万公顷,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地面积258万公顷。
大熊猫自然保护区体系,67个,2014,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,截止2014年，全国已建立大熊猫自然保护区67个
大熊猫自然保护区体系,27个,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,比三调时增加27个。
大熊猫栖息地和种群,46.2%的栖息地、33.2%的种群,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,但仍有46.2%的栖息地、33.2%的种群仍然在自然保护区体系外。
圈养大熊猫,633只,2020,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,截止2020年，全世界圈养单位共圈养熊猫633只
成都大熊猫繁育研究基地,215只,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,成都大熊猫繁育研究基地圈养熊猫215只。
圈养单位,卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心、北京动物园,10,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
始熊猫,云南禄丰,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
始熊猫,云南元谋,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
始熊猫,800万年前中新世晚期,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《毛诗》称白羆（p）
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《峨眉山志》称貔貅
大熊猫,阿尔芒·戴维神父,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,四川雅安宝兴县,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,邓池沟,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
